param_id,window_id,test_start,test_end,cagr,mdd,calmar,turnover
2518fedb8f,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
2518fedb8f,1,2011-01-01,2013-12-31,0.3941725713939146,-0.22219016692618598,1.774032473385121,0.023657289002557546
d1ec0e386c,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
d1ec0e386c,1,2011-01-01,2013-12-31,0.2757078115818943,-0.35859478661784827,0.7688561626405183,0.024296675191815855
7e0f83bb5b,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
7e0f83bb5b,1,2011-01-01,2013-12-31,0.3941725713939146,-0.22219016692618598,1.774032473385121,0.023657289002557546
d157aea633,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
d157aea633,1,2011-01-01,2013-12-31,0.3269261246342021,-0.3585947866178484,0.9116867752531068,0.024296675191815855
e4bd0442e8,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
e4bd0442e8,1,2011-01-01,2013-12-31,0.4162006547704806,-0.22219016692618576,1.8731731495064203,0.023657289002557546
857f23c910,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
857f23c910,1,2011-01-01,2013-12-31,0.2994354880793715,-0.35859478661784827,0.835024655276089,0.024296675191815855
c02271a9e1,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
c02271a9e1,1,2011-01-01,2013-12-31,0.4078497493233404,-0.22219016692618587,1.8355886534746282,0.023657289002557546
e0c8d91dc9,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
e0c8d91dc9,1,2011-01-01,2013-12-31,0.2994354880793715,-0.35859478661784827,0.835024655276089,0.024296675191815855
6287fffaad,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
6287fffaad,1,2011-01-01,2013-12-31,0.4078497493233404,-0.22219016692618587,1.8355886534746282,0.023657289002557546
61b22d6a91,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
61b22d6a91,1,2011-01-01,2013-12-31,0.35061828734355327,-0.35859478661784816,0.9777562319030717,0.023017902813299233
c3c52957b9,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
c3c52957b9,1,2011-01-01,2013-12-31,0.42541944623705863,-0.22219016692618543,1.9146636960689116,0.019820971867007674
63594aca61,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
63594aca61,1,2011-01-01,2013-12-31,0.3226368076120383,-0.3585947866178485,0.8997253157388193,0.023017902813299233
2890abc5f6,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
2890abc5f6,1,2011-01-01,2013-12-31,0.41701418037452487,-0.22219016692618532,1.8768345428763407,0.019820971867007674
72146a393d,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
72146a393d,1,2011-01-01,2013-12-31,0.3226368076120383,-0.3585947866178485,0.8997253157388193,0.023017902813299233
e8b800c42c,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
e8b800c42c,1,2011-01-01,2013-12-31,0.41701418037452487,-0.22219016692618532,1.8768345428763407,0.019820971867007674
ab25838635,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
ab25838635,1,2011-01-01,2013-12-31,0.3466872276578019,-0.3585947866178488,0.9667938313538934,0.023017902813299233
f37130cf69,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
f37130cf69,1,2011-01-01,2013-12-31,0.42796013099770613,-0.22219016692618565,1.9260984269383974,0.019820971867007674
ad927d9f97,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
ad927d9f97,1,2011-01-01,2013-12-31,0.31878718978735865,-0.3585947866178487,0.888990029091213,0.023017902813299233
28a980aed1,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
28a980aed1,1,2011-01-01,2013-12-31,0.41953988348823046,-0.22219016692618565,1.8882018466083013,0.019820971867007674
32df69b211,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
32df69b211,1,2011-01-01,2013-12-31,0.31878718978735865,-0.3585947866178487,0.888990029091213,0.023017902813299233
d698d00c24,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
d698d00c24,1,2011-01-01,2013-12-31,0.41953988348823046,-0.22219016692618565,1.8882018466083013,0.019820971867007674
63b5c02e40,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
63b5c02e40,1,2011-01-01,2013-12-31,0.3466872276578019,-0.3585947866178488,0.9667938313538934,0.023017902813299233
fb2d2f274b,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
fb2d2f274b,1,2011-01-01,2013-12-31,0.43285355659093816,-0.22219016692618565,1.9481220189853745,0.019820971867007674
4d568ea8ca,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
4d568ea8ca,1,2011-01-01,2013-12-31,0.31878718978735865,-0.3585947866178487,0.888990029091213,0.023017902813299233
4faf1688ea,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
4faf1688ea,1,2011-01-01,2013-12-31,0.424404454035884,-0.22219016692618565,1.9100955722170931,0.019820971867007674
88d5c1ca26,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
88d5c1ca26,1,2011-01-01,2013-12-31,0.31878718978735865,-0.3585947866178487,0.888990029091213,0.023017902813299233
dc8dadcdd1,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
dc8dadcdd1,1,2011-01-01,2013-12-31,0.424404454035884,-0.22219016692618565,1.9100955722170931,0.019820971867007674
eb66966428,0,2005-01-01,2007-12-31,0.12688551903906653,-0.4410268556716218,0.28770474497712334,0.0038412291933418692
eb66966428,1,2011-01-01,2013-12-31,0.41224660563200977,-0.35859478661784794,1.1496168405575238,0.023017902813299233
9853ba2c9e,0,2005-01-01,2007-12-31,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.003201024327784891
9853ba2c9e,1,2011-01-01,2013-12-31,0.46899786573926194,-0.22219016692618587,2.1107948755224095,0.019820971867007674
fbcaec4ee3,0,2005-01-01,2007-12-31,0.12688551903906653,-0.4410268556716218,0.28770474497712334,0.0038412291933418692
fbcaec4ee3,1,2011-01-01,2013-12-31,0.38298833914643016,-0.3585947866178486,1.0680253964611526,0.023017902813299233
d8e1947a30,0,2005-01-01,2007-12-31,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.003201024327784891
d8e1947a30,1,2011-01-01,2013-12-31,0.46033563116288634,-0.22219016692618543,2.0718091962900234,0.019820971867007674
3630d2be2c,0,2005-01-01,2007-12-31,0.12688551903906653,-0.4410268556716218,0.28770474497712334,0.0038412291933418692
3630d2be2c,1,2011-01-01,2013-12-31,0.38298833914643016,-0.3585947866178486,1.0680253964611526,0.023017902813299233
14cc5af9ae,0,2005-01-01,2007-12-31,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.003201024327784891
14cc5af9ae,1,2011-01-01,2013-12-31,0.46033563116288634,-0.22219016692618543,2.0718091962900234,0.019820971867007674
592805c743,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
592805c743,1,2011-01-01,2013-12-31,0.3869972826937085,-0.3034498632200058,1.275325283020904,0.020460358056265986
1efee4aee7,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
1efee4aee7,1,2011-01-01,2013-12-31,0.4258694742232825,-0.2214278761505598,1.923287535548201,0.019820971867007674
2d7bc5dd6f,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
2d7bc5dd6f,1,2011-01-01,2013-12-31,0.3582621199041578,-0.30344986322000633,1.1806303555471094,0.020460358056265986
ec8d86410f,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
ec8d86410f,1,2011-01-01,2013-12-31,0.4174615546822953,-0.2214278761505596,1.8853161667794838,0.019820971867007674
56a5911899,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
56a5911899,1,2011-01-01,2013-12-31,0.3582621199041578,-0.30344986322000633,1.1806303555471094,0.020460358056265986
7bc2150ddf,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
7bc2150ddf,1,2011-01-01,2013-12-31,0.4174615546822953,-0.2214278761505596,1.8853161667794838,0.019820971867007674
79ef258c27,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
79ef258c27,1,2011-01-01,2013-12-31,0.3829603396481869,-0.3034498632200068,1.262021790303242,0.020460358056265986
c3c17e2622,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
c3c17e2622,1,2011-01-01,2013-12-31,0.4284109611192235,-0.22142787615055892,1.9347652543437093,0.019820971867007674
9fed1a401d,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
9fed1a401d,1,2011-01-01,2013-12-31,0.35430881236177214,-0.30344986322000633,1.1676024783866592,0.020460358056265986
7ede84d319,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
7ede84d319,1,2011-01-01,2013-12-31,0.4199880552013471,-0.2214278761505598,1.8967262049507096,0.019820971867007674
60730be42b,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
60730be42b,1,2011-01-01,2013-12-31,0.35430881236177214,-0.30344986322000633,1.1676024783866592,0.020460358056265986
f2b894ad9e,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
f2b894ad9e,1,2011-01-01,2013-12-31,0.4199880552013471,-0.2214278761505598,1.8967262049507096,0.019820971867007674
cdd3b280dc,0,2005-01-01,2007-12-31,0.09217423388264967,-0.49883205954711285,0.1847800920540957,0.006402048655569782
cdd3b280dc,1,2011-01-01,2013-12-31,0.3829603396481869,-0.3034498632200068,1.262021790303242,0.020460358056265986
5a61949a49,0,2005-01-01,2007-12-31,0.20350796953747352,-0.30488059580917204,0.6675005636136033,0.006402048655569782
5a61949a49,1,2011-01-01,2013-12-31,0.43330593164610387,-0.22142787615055892,1.9568716422654904,0.019820971867007674
709acac346,0,2005-01-01,2007-12-31,0.09217423388264967,-0.49883205954711285,0.1847800920540957,0.006402048655569782
709acac346,1,2011-01-01,2013-12-31,0.35430881236177214,-0.30344986322000633,1.1676024783866592,0.020460358056265986
500ab6f2bc,0,2005-01-01,2007-12-31,0.20350796953747352,-0.30488059580917204,0.6675005636136033,0.006402048655569782
500ab6f2bc,1,2011-01-01,2013-12-31,0.4248541615726442,-0.2214278761505598,1.9187022382121606,0.019820971867007674
4e6ae3b458,0,2005-01-01,2007-12-31,0.09217423388264967,-0.49883205954711285,0.1847800920540957,0.006402048655569782
4e6ae3b458,1,2011-01-01,2013-12-31,0.35430881236177214,-0.30344986322000633,1.1676024783866592,0.020460358056265986
c16dc806fd,0,2005-01-01,2007-12-31,0.20350796953747352,-0.30488059580917204,0.6675005636136033,0.006402048655569782
c16dc806fd,1,2011-01-01,2013-12-31,0.4248541615726442,-0.2214278761505598,1.9187022382121606,0.019820971867007674
aa037fe61c,0,2005-01-01,2007-12-31,0.05778019805470347,-0.5461470327689064,0.1057960486606768,0.006402048655569782
aa037fe61c,1,2011-01-01,2013-12-31,0.4502855639231831,-0.30344986322000544,1.4838878460680658,0.020460358056265986
10dc50d3dc,0,2005-01-01,2007-12-31,0.18688423757148853,-0.3342083862831551,0.5591847638830718,0.006402048655569782
10dc50d3dc,1,2011-01-01,2013-12-31,0.4694616521377355,-0.22142787615055948,2.120156053967324,0.019820971867007674
3c7ef92b84,0,2005-01-01,2007-12-31,0.05778019805470347,-0.5461470327689064,0.1057960486606768,0.006402048655569782
3c7ef92b84,1,2011-01-01,2013-12-31,0.42023922404158554,-0.30344986322000667,1.3848720166893087,0.020460358056265986
9ff74264cc,0,2005-01-01,2007-12-31,0.18688423757148853,-0.3342083862831551,0.5591847638830718,0.006402048655569782
9ff74264cc,1,2011-01-01,2013-12-31,0.4607966827537262,-0.22142787615055914,2.0810238112946946,0.019820971867007674
b0deb62ea0,0,2005-01-01,2007-12-31,0.05778019805470347,-0.5461470327689064,0.1057960486606768,0.006402048655569782
b0deb62ea0,1,2011-01-01,2013-12-31,0.42023922404158554,-0.30344986322000667,1.3848720166893087,0.020460358056265986
b6f465dd6d,0,2005-01-01,2007-12-31,0.18688423757148853,-0.3342083862831551,0.5591847638830718,0.006402048655569782
b6f465dd6d,1,2011-01-01,2013-12-31,0.4607966827537262,-0.22142787615055914,2.0810238112946946,0.019820971867007674
3ad8ff577c,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
3ad8ff577c,1,2011-01-01,2013-12-31,0.3343387606578694,-0.3433677183451225,0.9737046984766984,0.024296675191815855
ec9da3d917,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
ec9da3d917,1,2011-01-01,2013-12-31,0.39725327637779584,-0.22219016692618543,1.7878976458475264,0.02237851662404092
0b2bb08166,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
0b2bb08166,1,2011-01-01,2013-12-31,0.33208779895355844,-0.34336771834512203,0.9671491558789285,0.024296675191815855
8aa664a870,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
8aa664a870,1,2011-01-01,2013-12-31,0.38901409787054475,-0.22219016692618587,1.7508159935798586,0.02237851662404092
12bdaff4e8,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
12bdaff4e8,1,2011-01-01,2013-12-31,0.33208779895355844,-0.34336771834512203,0.9671491558789285,0.024296675191815855
31469faea9,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
31469faea9,1,2011-01-01,2013-12-31,0.38901409787054475,-0.22219016692618587,1.7508159935798586,0.02237851662404092
b8c1681550,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
b8c1681550,1,2011-01-01,2013-12-31,0.3346480608300866,-0.3433677183451219,0.974605482550718,0.024296675191815855
e806ec0f6a,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
e806ec0f6a,1,2011-01-01,2013-12-31,0.39974421308715313,-0.22219016692618554,1.7991084781891062,0.02237851662404092
11abd8698b,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
11abd8698b,1,2011-01-01,2013-12-31,0.3323965773520974,-0.3433677183451219,0.9680484203759733,0.024296675191815855
d7ea0f94a9,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
d7ea0f94a9,1,2011-01-01,2013-12-31,0.3914903462821222,-0.22219016692618598,1.7619607190455895,0.02237851662404092
0204e59711,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
0204e59711,1,2011-01-01,2013-12-31,0.3323965773520974,-0.3433677183451219,0.9680484203759733,0.024296675191815855
7984a6a083,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
7984a6a083,1,2011-01-01,2013-12-31,0.3914903462821222,-0.22219016692618598,1.7619607190455895,0.02237851662404092
19e3d26f9f,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
19e3d26f9f,1,2011-01-01,2013-12-31,0.3346480608300866,-0.3433677183451219,0.974605482550718,0.024296675191815855
92d0fe6465,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
92d0fe6465,1,2011-01-01,2013-12-31,0.4045409465586354,-0.22219016692618554,1.8206968929143887,0.02237851662404092
2d83bf3165,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
2d83bf3165,1,2011-01-01,2013-12-31,0.3323965773520974,-0.3433677183451219,0.9680484203759733,0.024296675191815855
e67ce418d6,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
e67ce418d6,1,2011-01-01,2013-12-31,0.3962587948721221,-0.22219016692618598,1.7834218334412777,0.02237851662404092
6f92db2140,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
6f92db2140,1,2011-01-01,2013-12-31,0.3323965773520974,-0.3433677183451219,0.9680484203759733,0.024296675191815855
6542c87915,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
6542c87915,1,2011-01-01,2013-12-31,0.3962587948721221,-0.22219016692618598,1.7834218334412777,0.02237851662404092
2e276aff84,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
2e276aff84,1,2011-01-01,2013-12-31,0.35947200338013796,-0.34336771834512225,1.04690098740974,0.024296675191815855
203b008318,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
203b008318,1,2011-01-01,2013-12-31,0.41831984081420104,-0.22219016692618576,1.882710862507124,0.02237851662404092
11dd5440b5,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
11dd5440b5,1,2011-01-01,2013-12-31,0.35717864317213177,-0.3433677183451225,1.0402219663909342,0.024296675191815855
a3e9b376f9,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
a3e9b376f9,1,2011-01-01,2013-12-31,0.4099564391701289,-0.22219016692618587,1.84507012547644,0.02237851662404092
6ff22d5d4d,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
6ff22d5d4d,1,2011-01-01,2013-12-31,0.35717864317213177,-0.3433677183451225,1.0402219663909342,0.024296675191815855
3ac18789aa,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
3ac18789aa,1,2011-01-01,2013-12-31,0.4099564391701289,-0.22219016692618587,1.84507012547644,0.02237851662404092
9a98f6ef58,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
9a98f6ef58,1,2011-01-01,2013-12-31,0.37939804743397976,-0.3433677183451225,1.1049321970699728,0.023017902813299233
7c6ac8eb47,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
7c6ac8eb47,1,2011-01-01,2013-12-31,0.42755242717216646,-0.22219016692618543,1.924263495036687,0.01854219948849105
3f77b4d3f0,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
3f77b4d3f0,1,2011-01-01,2013-12-31,0.3770710730019058,-0.3433677183451218,1.0981552803484818,0.023017902813299233
864d20f238,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
864d20f238,1,2011-01-01,2013-12-31,0.41913458376841417,-0.22219016692618532,1.8863777347431245,0.01854219948849105
d165a538e1,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
d165a538e1,1,2011-01-01,2013-12-31,0.3770710730019058,-0.3433677183451218,1.0981552803484818,0.023017902813299233
4b62a00f23,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
4b62a00f23,1,2011-01-01,2013-12-31,0.41913458376841417,-0.22219016692618532,1.8863777347431245,0.01854219948849105
b570ccb76d,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
b570ccb76d,1,2011-01-01,2013-12-31,0.3797177923639823,-0.34336771834512203,1.1058633997221732,0.023017902813299233
354b5f9e59,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
354b5f9e59,1,2011-01-01,2013-12-31,0.43009691378368076,-0.22219016692618565,1.935715336703286,0.01854219948849105
9da0bc7de5,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
9da0bc7de5,1,2011-01-01,2013-12-31,0.37739027853845575,-0.34336771834512214,1.0990849121091144,0.023017902813299233
fe13f6b471,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
fe13f6b471,1,2011-01-01,2013-12-31,0.42166406631462494,-0.22219016692618565,1.8977620483750166,0.01854219948849105
e0bcac98c0,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
e0bcac98c0,1,2011-01-01,2013-12-31,0.37739027853845575,-0.34336771834512214,1.0990849121091144,0.023017902813299233
175092def1,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
175092def1,1,2011-01-01,2013-12-31,0.42166406631462494,-0.22219016692618565,1.8977620483750166,0.01854219948849105
90a9173da1,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
90a9173da1,1,2011-01-01,2013-12-31,0.3797177923639823,-0.34336771834512203,1.1058633997221732,0.023017902813299233
de54c90103,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
de54c90103,1,2011-01-01,2013-12-31,0.4349976618415565,-0.22219016692618565,1.9577718845950018,0.01854219948849105
46780a8877,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
46780a8877,1,2011-01-01,2013-12-31,0.37739027853845575,-0.34336771834512214,1.0990849121091144,0.023017902813299233
